time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2007-07-02T21:39:02.320Z,19.4193333,-155.631,-0.91,2.1,ml,32,80,,0.12,hv,hv5578039,2020-03-31T19:55:04.430Z,"24 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.37,0.2,9,reviewed,hv,hv
2008-03-17T13:52:54.050Z,19.9993333,-155.088,41.801,2.1,ml,29,241,0.2622,0.09,hv,hv5618505,2020-03-31T21:00:00.360Z,"14 km NNE of Honomu, Hawaii",earthquake,0.93,1.64,0.15,7,reviewed,hv,hv
2008-11-25T04:34:34.220Z,20.0495,-155.5816667,-0.843,2.1,ml,22,190,0.1988,0.14,hv,hv5678463,2020-03-31T20:12:47.830Z,"8 km S of Kukuihaele, Hawaii",earthquake,0.71,1.13,0.1,3,reviewed,hv,hv
2006-11-24T16:32:46.950Z,20.2418333,-156.3355,27.688,2.1,ml,29,307,,0.14,hv,hv5540114,2020-03-31T19:24:02.460Z,"47 km SSE of M?kena, Hawaii",earthquake,1.35,3.12,0.18,7,reviewed,hv,hv
2007-08-23T14:53:17.300Z,20.9001667,-156.225,22.015,2.1,md,25,309,,0.14,hv,hv5587310,2020-03-31T19:57:55.830Z,"8 km ESE of Haiku-Pauwela, Hawaii",earthquake,1.69,2.59,,,reviewed,hv,hv
2007-06-17T18:16:05.920Z,19.3656667,-155.1811667,1.76,2.1,ml,26,73,,0.12,hv,hv5574638,2020-03-31T21:28:19.400Z,"10 km SSE of Volcano, Hawaii",earthquake,0.35,0.32,0.18,7,reviewed,hv,hv
2008-02-15T04:20:41.510Z,19.3665,-155.2405,0.192,2.1,ml,13,67,0.02226,0.07,hv,hv5613257,2020-03-31T19:23:25.350Z,"8 km S of Volcano, Hawaii",earthquake,0.27,0.38,0.14,4,reviewed,hv,hv
2007-06-17T22:11:10.650Z,19.3673333,-155.1645,1.513,2.1,ml,25,83,,0.11,hv,hv5574897,2020-03-31T21:28:24.400Z,"11 km SE of Volcano, Hawaii",earthquake,0.33,0.2,0.2,5,reviewed,hv,hv
2006-02-10T15:26:36.490Z,19.3765,-155.237,2.152,2.1,ml,30,49,,0.11,hv,hv5482416,2020-03-31T19:18:56.390Z,"Island of Hawaii, Hawaii",earthquake,0.32,0.35,0.17,7,reviewed,hv,hv
2006-10-15T17:45:57.990Z,19.8711667,-155.6673333,9.859,2.1,ml,25,161,,0.1,hv,hv5532143,2020-03-31T21:32:55.380Z,"14 km ESE of Waikoloa, Hawaii",earthquake,0.65,0.67,0.25,5,reviewed,hv,hv
2006-10-17T12:21:53.410Z,19.884,-155.9026667,38.782,2.1,ml,33,203,,0.1,hv,hv5532898,2020-03-31T21:35:07.380Z,"11 km SW of Puako, Hawaii",earthquake,0.88,1.29,0.27,6,reviewed,hv,hv
2006-03-22T14:49:30.970Z,19.889,-155.6543333,3.438,2.1,ml,27,262,,0.15,hv,hv5490211,2020-03-31T21:45:06.880Z,"14 km S of Waimea, Hawaii",earthquake,2.63,0.86,0.24,6,reviewed,hv,hv
2007-03-16T10:58:55.160Z,19.9016667,-155.9048333,36.443,2.1,ml,22,282,,0.07,hv,hv5558569,2020-03-31T19:53:58.110Z,"10 km SW of Puako, Hawaii",earthquake,0.97,1.48,0.04,5,reviewed,hv,hv
2006-09-14T10:37:39.590Z,19.9273333,-155.5646667,8.856,2.1,ml,32,242,,0.06,hv,hv5525350,2020-03-31T19:29:20.360Z,"15 km SE of Waimea, Hawaii",earthquake,1.02,0.59,0.03,6,reviewed,hv,hv
2007-07-03T20:47:44.850Z,19.9511667,-156.026,39.852,2.1,ml,30,246,,0.09,hv,hv5578220,2020-03-31T19:55:05.690Z,"19 km W of Puako, Hawaii",earthquake,1.04,1.34,0.16,7,reviewed,hv,hv
2006-10-30T21:00:51.980Z,19.9513333,-155.3531667,7.737,2.1,ml,28,266,,0.11,hv,hv5535697,2020-03-31T21:25:56.800Z,"9 km S of Pa‘auilo, Hawaii",earthquake,0.95,0.65,0.12,7,reviewed,hv,hv
2006-10-15T18:17:44.690Z,19.9656667,-155.6461667,6.044,2.1,ml,15,283,,0.09,hv,hv5532158,2020-03-31T21:32:57.410Z,"6 km SSE of Waimea, Hawaii",earthquake,1.39,0.72,0.31,4,reviewed,hv,hv
2008-03-27T05:17:40.230Z,19.4886667,-155.3961667,8.837,2.1,ml,35,51,0.01057,0.12,hv,hv5619988,2020-03-31T20:52:04.880Z,"17 km WNW of Volcano, Hawaii",earthquake,0.35,0.59,0.07,8,reviewed,hv,hv
2006-08-21T16:15:55.610Z,18.8591667,-154.903,47.469,2.1,ml,37,281,,0.1,hv,hv5518990,2020-03-31T19:26:28.800Z,"67 km S of Leilani Estates, Hawaii",earthquake,1.09,1.81,0.25,6,reviewed,hv,hv
2008-08-06T02:08:53.630Z,18.968,-155.4565,34.346,2.1,ml,28,230,0.1865,0.11,hv,hv5645381,2020-03-31T20:56:23.670Z,"17 km SE of Naalehu, Hawaii",earthquake,1.19,1.66,0.3,5,reviewed,hv,hv
2008-03-04T22:17:44.490Z,18.9903333,-155.4701667,52.449,2.1,ml,18,294,0.1644,0.12,hv,hv5616348,2020-03-31T20:56:36.850Z,"14 km SE of Naalehu, Hawaii",earthquake,1.9,2.76,0.55,2,reviewed,hv,hv
2008-05-26T13:50:16.450Z,19.0081667,-155.3298333,36.387,2.1,ml,38,224,0.1926,0.09,hv,hv5627579,2020-03-31T20:14:16.950Z,"26 km SE of P?hala, Hawaii",earthquake,0.87,1.28,0.13,8,reviewed,hv,hv
2008-03-26T02:06:44.680Z,19.0106667,-155.4328333,41.729,2.1,ml,22,266,0.1466,0.1,hv,hv5619822,2020-03-31T20:52:04.080Z,"Island of Hawaii, Hawaii",earthquake,1.53,2.11,0.36,4,reviewed,hv,hv
2006-01-24T13:43:22.570Z,19.0521667,-155.4211667,37.998,2.1,ml,34,204,,0.08,hv,hv5477818,2020-03-31T20:02:52.600Z,"16 km E of Naalehu, Hawaii",earthquake,0.79,1.42,0.14,8,reviewed,hv,hv
2008-10-19T13:53:53.540Z,19.0528333,-155.3818333,38.517,2.1,ml,37,208,0.1272,0.09,hv,hv5668832,2020-03-31T20:14:05.120Z,"19 km SSE of P?hala, Hawaii",earthquake,0.84,1.34,0.07,9,reviewed,hv,hv
2006-08-18T14:41:37.940Z,19.1025,-155.4615,42.184,2.1,ml,16,289,,0.1,hv,hv5518315,2020-03-31T19:26:22.030Z,"11 km S of P?hala, Hawaii",earthquake,1.26,1.75,0.17,3,reviewed,hv,hv
2007-01-27T12:08:14.810Z,19.1045,-155.4638333,29.458,2.1,ml,23,178,,0.08,hv,hv5551232,2020-03-31T21:51:18.540Z,"11 km S of P?hala, Hawaii",earthquake,0.77,1.44,0.21,4,reviewed,hv,hv
2007-01-28T09:30:53.390Z,19.3418333,-155.2283333,10.976,2.1,ml,11,84,,0.12,hv,hv6000504,2020-03-31T21:51:22.060Z,"11 km S of Volcano, Hawaii",earthquake,0.89,1.37,0.06,3,reviewed,hv,hv
2007-08-14T20:25:49.080Z,19.346,-155.0703333,9.432,2.1,ml,12,172,,0.06,hv,hv5585959,2020-03-31T19:57:01.330Z,"14 km SSE of Fern Forest, Hawaii",earthquake,0.89,1.25,0.43,2,reviewed,hv,hv
2006-12-16T15:21:55.420Z,19.3818333,-155.2441667,2.252,2.1,ml,24,66,,0.11,hv,hv5543326,2020-03-31T19:25:59.190Z,"6 km S of Volcano, Hawaii",earthquake,0.35,0.34,0.14,5,reviewed,hv,hv
2008-12-14T17:47:15.780Z,19.3578333,-155.4098333,12.955,2.1,ml,35,38,,0.11,hv,hv5684347,2020-03-31T21:24:12.680Z,"18 km NNE of P?hala, Hawaii",earthquake,0.37,0.34,0.22,7,reviewed,hv,hv
2006-02-06T23:37:18.600Z,19.3623333,-155.211,1.598,2.1,ml,30,58,,0.09,hv,hv5481509,2020-03-31T19:18:19.740Z,"9 km SSE of Volcano, Hawaii",earthquake,0.25,0.27,0.24,6,reviewed,hv,hv
2006-12-03T05:04:36.410Z,19.3111667,-155.217,8.192,2.1,ml,39,88,,0.12,hv,hv5541490,2020-03-31T19:25:03.480Z,"14 km S of Volcano, Hawaii",earthquake,0.38,0.35,0.08,9,reviewed,hv,hv
2006-08-04T22:09:00.230Z,19.3118333,-155.2493333,6.78,2.1,ml,35,89,,0.12,hv,hv5514607,2020-03-31T19:24:32.250Z,"14 km S of Volcano, Hawaii",earthquake,0.39,0.63,0.19,10,reviewed,hv,hv
2008-09-10T07:57:25.710Z,19.3163333,-155.2135,7.847,2.1,md,31,146,0.03647,0.11,hv,hv6000747,2020-03-31T16:09:31.420Z,"14 km S of Volcano, Hawaii",earthquake,0.57,0.64,,,reviewed,hv,hv
2007-10-26T05:00:15.150Z,19.322,-155.112,8.087,2.1,ml,29,152,,0.1,hv,hv6000657,2020-03-31T20:58:14.300Z,"16 km S of Fern Forest, Hawaii",earthquake,0.48,0.61,0.11,6,reviewed,hv,hv
2006-09-08T03:23:14.870Z,19.3223333,-155.0581667,41.642,2.1,ml,34,198,,0.09,hv,hv5523814,2020-03-31T19:27:46.930Z,"17 km SSE of Fern Forest, Hawaii",earthquake,1.08,0.87,0.07,7,reviewed,hv,hv
2008-05-14T13:11:13.690Z,19.3238333,-155.2526667,7.676,2.1,ml,37,81,0.04857,0.11,hv,hv5625714,2020-03-31T20:13:01.880Z,"13 km S of Volcano, Hawaii",earthquake,0.36,0.4,0.12,8,reviewed,hv,hv
2007-09-08T04:49:27.020Z,19.327,-155.1043333,7.647,2.1,ml,37,157,,0.09,hv,hv5589968,2020-03-31T21:56:13.120Z,"15 km SSE of Fern Forest, Hawaii",earthquake,0.41,0.34,0.11,4,reviewed,hv,hv
2008-05-08T13:42:00.550Z,19.3121667,-155.2106667,4.667,2.09,ml,37,96,0.03349,0.12,hv,hv5624961,2020-03-31T20:12:54.930Z,"14 km S of Volcano, Hawaii",earthquake,0.37,0.65,0.14,8,reviewed,hv,hv
2007-05-20T22:02:47.440Z,19.3145,-155.0496667,41.772,2.09,ml,36,207,,0.08,hv,hv5569159,2020-03-31T19:27:34.640Z,"19 km SSE of Fern Forest, Hawaii",earthquake,0.8,0.82,0.16,7,reviewed,hv,hv
2006-04-11T09:29:41.380Z,19.3205,-155.0475,5.727,2.09,ml,29,243,,0.12,hv,hv5492907,2020-03-31T21:46:53.010Z,"18 km SSE of Fern Forest, Hawaii",earthquake,0.77,0.99,0.25,9,reviewed,hv,hv
2007-06-17T18:01:55.070Z,19.3691667,-155.1961667,2.13,2.09,ml,21,111,,0.13,hv,hv6000619,2020-03-31T21:28:16.310Z,"9 km SSE of Volcano, Hawaii",earthquake,0.42,0.3,0.15,7,reviewed,hv,hv
2007-06-18T06:10:05.620Z,19.3761667,-155.1678333,2.07,2.09,ml,12,80,,0.08,hv,hv5575095,2020-03-31T21:28:27.840Z,"10 km SE of Volcano, Hawaii",earthquake,0.46,0.3,0.29,3,reviewed,hv,hv
2007-08-03T16:42:31.890Z,19.1748333,-155.5098333,36.693,2.09,ml,38,105,,0.08,hv,hv5584041,2020-03-31T19:55:34.880Z,"4 km SW of P?hala, Hawaii",earthquake,0.54,1.04,0.11,8,reviewed,hv,hv
2007-06-05T00:39:35.490Z,19.177,-155.48,7.103,2.09,ml,35,124,,0.14,hv,hv5572157,2020-03-31T21:24:37.230Z,"3 km S of Pāhala, HI",earthquake,0.44,0.62,0.09,7,reviewed,hv,hv
2008-12-28T22:09:06.030Z,19.1921667,-155.4521667,6.419,2.09,ml,35,123,0.03775,0.12,hv,hv5689138,2020-03-31T21:33:10.690Z,"3 km ESE of P?hala, Hawaii",earthquake,0.5,1.02,0.05,7,reviewed,hv,hv
2006-11-17T12:36:39.140Z,19.1956667,-155.469,7.443,2.09,ml,37,96,,0.14,hv,hv5538977,2020-03-31T19:21:57.960Z,"1 km SE of P?hala, Hawaii",earthquake,0.46,0.63,0.15,10,reviewed,hv,hv
2007-06-17T17:59:41.050Z,19.3901667,-155.186,3.42,2.09,ml,16,143,,0.09,hv,hv6000635,2020-03-31T21:28:15.840Z,"7 km SE of Volcano, Hawaii",earthquake,0.46,0.54,0.06,3,reviewed,hv,hv
2008-09-24T14:10:36.350Z,19.3986667,-155.2786667,0.694,2.09,ml,18,104,0.005767,0.11,hv,hv5661446,2020-03-31T16:09:49.460Z,"6 km SW of Volcano, Hawaii",quarry blast,0.28,0.19,0.26,5,reviewed,hv,hv
2006-02-03T19:22:11.280Z,19.3988333,-155.2578333,1.989,2.09,ml,27,51,,0.1,hv,hv5480628,2020-03-31T19:18:04.240Z,"5 km SSW of Volcano, Hawaii",earthquake,0.21,0.21,0.16,5,reviewed,hv,hv
2007-09-29T15:40:16.510Z,19.498,-155.8735,7.179,2.09,ml,34,113,,0.17,hv,hv5593166,2020-03-31T20:52:58.580Z,"4 km NNW of Honaunau-Napoopoo, Hawaii",earthquake,0.61,0.37,0.17,9,reviewed,hv,hv
2008-03-22T05:06:27.730Z,19.512,-155.4743333,0.214,2.09,ml,32,58,0.02446,0.11,hv,hv5619261,2020-03-31T21:00:08.600Z,"26 km WNW of Volcano, Hawaii",earthquake,0.3,0.69,0.15,7,reviewed,hv,hv
2007-10-31T12:00:43.870Z,19.617,-155.8881667,24.972,2.09,ml,36,203,,0.11,hv,hv5598273,2020-03-31T20:58:20.320Z,"6 km E of H?lualoa, Hawaii",earthquake,0.77,1.15,0.29,7,reviewed,hv,hv
2007-04-02T20:34:34.550Z,19.634,-155.07,11.129,2.09,ml,34,88,,0.13,hv,hv5561230,2020-03-31T21:52:29.690Z,"3 km NNW of Kurtistown, Hawaii",earthquake,0.39,0.57,0.23,6,reviewed,hv,hv
2006-04-19T09:13:18.770Z,19.7753333,-156.498,28.781,2.09,ml,26,287,,0.12,hv,hv5493579,2020-03-31T21:47:49.280Z,"54 km W of Kalaoa, Hawaii",earthquake,4.14,4.49,0.27,5,reviewed,hv,hv
2006-10-16T09:27:47.430Z,19.7981667,-156.186,39.758,2.09,ml,25,259,,0.1,hv,hv5532493,2020-03-31T21:34:13.050Z,"22 km WNW of Kalaoa, Hawaii",earthquake,1.43,1.94,0.14,4,reviewed,hv,hv
2006-01-28T15:47:23.750Z,20.0788333,-155.7731667,5.723,2.09,ml,26,324,,0.1,hv,hv5478768,2020-03-31T20:04:01.120Z,"12 km WNW of Waimea, Hawaii",earthquake,1.67,1.28,0.08,7,reviewed,hv,hv
2007-10-03T13:27:01.210Z,19.259,-155.5503333,2.334,2.09,ml,38,61,,0.14,hv,hv5593760,2020-03-31T20:53:06.280Z,"9 km NW of P?hala, Hawaii",earthquake,0.35,1.33,0.15,9,reviewed,hv,hv
2008-10-01T12:13:48.540Z,19.2956667,-155.2085,8.977,2.09,ml,34,143,0.02095,0.1,hv,hv5663352,2020-03-31T20:10:20.780Z,"16 km S of Volcano, Hawaii",earthquake,0.5,0.42,0.12,7,reviewed,hv,hv
2007-06-22T07:21:49.710Z,19.3045,-155.214,7.397,2.09,ml,16,101,,0.08,hv,hv5576177,2020-03-31T21:29:39.880Z,"15 km S of Volcano, Hawaii",earthquake,0.52,1.01,0.2,7,reviewed,hv,hv
2008-05-15T23:38:01.470Z,19.406,-155.2798333,0.484,2.09,ml,24,122,0.01208,0.09,hv,hv5625947,2020-03-31T20:13:04.000Z,"6 km SW of Volcano, Hawaii",earthquake,0.24,0.19,0.18,4,reviewed,hv,hv
2006-04-25T15:51:19.900Z,19.4086667,-155.3191667,6.581,2.09,ml,33,40,,0.11,hv,hv5494242,2020-03-31T21:48:01.660Z,"9 km WSW of Volcano, Hawaii",earthquake,0.33,0.5,0.18,9,reviewed,hv,hv
2008-12-03T08:01:24.660Z,19.4133333,-155.2775,2.264,2.09,ml,9,149,0.01497,0.05,hv,hv5680830,2020-03-31T21:23:30.720Z,"5 km SW of Volcano, Hawaii",earthquake,0.5,0.57,0.1,2,reviewed,hv,hv
2008-07-03T05:40:32.160Z,19.4156667,-155.259,47.582,2.09,ml,30,129,0.02447,0.09,hv,hv5636394,2020-03-31T20:04:18.600Z,"3 km SW of Volcano, Hawaii",earthquake,0.97,1.2,0.04,5,reviewed,hv,hv
2006-01-23T13:41:17.990Z,19.4221667,-155.3126667,3.964,2.09,ml,20,84,,0.12,hv,hv5477426,2020-03-31T20:02:49.690Z,"8 km WSW of Volcano, Hawaii",earthquake,0.46,0.98,0.24,5,reviewed,hv,hv
2008-05-28T13:49:27.810Z,19.426,-155.6246667,-0.422,2.09,ml,30,81,0.0233,0.13,hv,hv5627938,2020-03-31T20:14:18.470Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.51,0.16,9,reviewed,hv,hv
2006-04-02T09:53:07.000Z,19.4261667,-155.5851667,43.758,2.09,ml,22,88,,0.11,hv,hv5492045,2020-03-31T21:46:39.490Z,"27 km NNW of P?hala, Hawaii",earthquake,0.93,1.1,0.09,5,reviewed,hv,hv
2007-08-15T08:19:41.530Z,19.35,-155.8133333,10.486,2.09,ml,34,145,,0.1,hv,hv5586012,2020-03-31T19:57:01.960Z,"12 km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.48,0.24,0.09,9,reviewed,hv,hv
2007-10-15T15:47:35.800Z,19.3521667,-155.237,-0.737,2.09,ml,11,159,,0.09,hv,hv6000691,2020-03-31T20:53:56.780Z,"10 km S of Volcano, Hawaii",earthquake,0.28,0.32,0.13,3,reviewed,hv,hv
2007-01-03T19:47:36.570Z,19.3585,-155.2076667,1.558,2.09,ml,21,63,,0.08,hv,hv6000501,2020-03-31T21:50:45.100Z,"9 km SSE of Volcano, Hawaii",earthquake,0.25,0.28,0.24,5,reviewed,hv,hv
2007-06-17T17:56:50.210Z,19.3596667,-155.1971667,1.42,2.09,ml,17,90,,0.09,hv,hv6000632,2020-03-31T21:28:15.360Z,"9 km SSE of Volcano, Hawaii",earthquake,0.3,0.35,0.15,5,reviewed,hv,hv
2007-06-17T17:32:58.350Z,19.3616667,-155.2166667,-0.022,2.09,ml,27,56,,0.11,hv,hv5574612,2020-03-31T21:27:32.230Z,"9 km SSE of Volcano, Hawaii",earthquake,0.2,0.23,0.15,3,reviewed,hv,hv
2008-10-21T12:09:24.410Z,18.9853333,-155.4696667,41.426,2.09,ml,35,222,0.1693,0.08,hv,hv5669397,2020-03-31T20:14:08.160Z,"14 km SE of Naalehu, Hawaii",earthquake,0.8,1.09,0.09,9,reviewed,hv,hv
2006-11-22T10:24:36.940Z,19.0515,-155.4038333,34.248,2.09,ml,38,207,,0.09,hv,hv5539770,2020-03-31T19:23:57.630Z,"Island of Hawaii, Hawaii",earthquake,0.73,1.07,0.16,9,reviewed,hv,hv
2006-08-04T16:45:29.050Z,19.1711667,-155.5221667,35.984,2.09,ml,35,111,,0.09,hv,hv5514526,2020-03-31T19:23:49.010Z,"5 km SW of P?hala, Hawaii",earthquake,0.64,0.98,0.25,12,reviewed,hv,hv
2008-12-25T07:12:57.450Z,19.8203333,-155.3283333,33.536,2.09,ml,37,121,0.06703,0.09,hv,hv5687912,2020-03-31T21:32:10.290Z,"20 km SSW of Laup?hoehoe, Hawaii",earthquake,0.65,1.23,0.16,9,reviewed,hv,hv
2007-01-07T21:11:45.700Z,19.8723333,-156.0588333,41.416,2.09,ml,19,243,,0.09,hv,hv5546729,2020-03-31T21:50:49.530Z,"17 km NNW of Kalaoa, Hawaii",earthquake,1.26,1.99,0.13,3,reviewed,hv,hv
2006-11-07T19:21:53.040Z,19.9531667,-156.0145,36.033,2.09,ml,25,231,,0.08,hv,hv5537212,2020-03-31T19:21:17.650Z,"18 km W of Puako, Hawaii",earthquake,1.06,1.68,0.17,2,reviewed,hv,hv
2008-10-03T01:44:01.640Z,19.9606667,-154.8361667,9.487,2.09,ml,22,287,0.3153,0.13,hv,hv5663805,2020-03-31T20:10:21.980Z,"31 km ENE of Honomu, Hawaii",earthquake,1.53,0.99,0.04,3,reviewed,hv,hv
2006-09-19T00:19:07.280Z,19.97,-155.5671667,8.642,2.09,ml,30,168,,0.12,hv,hv5526492,2020-03-31T19:29:31.060Z,"12 km ESE of Waimea, Hawaii",earthquake,0.68,0.7,0.11,4,reviewed,hv,hv
2006-02-06T11:54:36.030Z,19.474,-155.4465,5.153,2.09,ml,34,47,,0.13,hv,hv5481351,2020-03-31T19:18:16.470Z,"22 km W of Volcano, Hawaii",earthquake,0.36,0.98,0.15,7,reviewed,hv,hv
2006-05-30T04:05:20.830Z,19.4775,-154.8705,1.874,2.09,ml,32,265,,0.1,hv,hv5499891,2020-03-31T21:47:10.470Z,"5 km E of Leilani Estates, Hawaii",earthquake,0.89,0.57,0.3,10,reviewed,hv,hv
2006-07-18T17:46:51.680Z,19.3808333,-155.2838333,1.297,2.09,ml,29,43,,0.1,hv,hv5509633,2020-03-31T21:49:28.490Z,"8 km SW of Volcano, Hawaii",earthquake,0.2,0.17,0.19,7,reviewed,hv,hv
2007-06-19T13:40:29.370Z,19.3818333,-155.2026667,1.928,2.09,ml,12,130,,0.14,hv,hv5575660,2020-03-31T21:29:33.670Z,"7 km SSE of Volcano, Hawaii",earthquake,0.56,0.41,0.13,3,reviewed,hv,hv
2006-06-20T15:08:36.530Z,19.3825,-155.2775,1.799,2.09,ml,27,46,,0.07,hv,hv5504008,2020-03-31T21:30:37.630Z,"8 km SW of Volcano, Hawaii",earthquake,0.26,0.17,0.1,9,reviewed,hv,hv
2007-05-24T20:47:23.670Z,19.383,-155.2466667,0.122,2.09,ml,24,66,,0.08,hv,hv5569889,2020-03-31T19:28:43.380Z,"6 km SSW of Volcano, Hawaii",earthquake,0.2,0.23,0.28,5,reviewed,hv,hv
2006-02-06T18:34:49.070Z,19.3841667,-155.2431667,2.062,2.09,ml,27,50,,0.1,hv,hv5481419,2020-03-31T19:18:18.290Z,"6 km S of Volcano, Hawaii",earthquake,0.29,0.33,0.19,6,reviewed,hv,hv
2007-05-23T12:20:18.070Z,19.3846667,-155.2585,1.102,2.09,ml,25,58,,0.12,hv,hv5569615,2020-03-31T19:28:39.250Z,"6 km SSW of Volcano, Hawaii",earthquake,0.3,0.19,0.07,4,reviewed,hv,hv
2007-01-20T09:10:21.340Z,19.3303333,-155.194,7.857,2.09,ml,36,86,,0.12,hv,hv5549530,2020-03-31T21:51:08.240Z,"13 km SSE of Volcano, Hawaii",earthquake,0.42,0.51,0.09,11,reviewed,hv,hv
2007-01-13T06:44:04.680Z,19.3316667,-155.1416667,5.953,2.09,ml,36,104,,0.11,hv,hv5547602,2020-03-31T21:50:58.290Z,"14 km S of Fern Forest, Hawaii",earthquake,0.37,0.65,0.11,10,reviewed,hv,hv
2006-08-14T20:35:23.160Z,19.3328333,-155.1095,6.427,2.09,ml,35,146,,0.09,hv,hv5517242,2020-03-31T19:26:14.280Z,"14 km S of Fern Forest, Hawaii",earthquake,0.4,0.52,0.15,9,reviewed,hv,hv
2007-10-25T06:45:34.670Z,19.333,-155.123,5.937,2.09,ml,33,129,,0.11,hv,hv5597497,2020-03-31T20:54:15.430Z,"14 km S of Fern Forest, Hawaii",earthquake,0.43,0.65,0.07,9,reviewed,hv,hv
2006-08-23T22:03:25.220Z,19.3338333,-155.104,8.067,2.09,ml,35,152,,0.08,hv,hv5519658,2020-03-31T19:26:33.110Z,"Island of Hawaii, Hawaii",earthquake,0.37,0.33,0.17,10,reviewed,hv,hv
2008-07-24T22:05:48.230Z,19.3398333,-155.1806667,7.073,2.09,ml,32,79,0.04084,0.11,hv,hv5642478,2020-03-31T20:10:11.140Z,"12 km SSE of Volcano, Hawaii",earthquake,0.42,0.59,0.32,7,reviewed,hv,hv
2008-04-18T08:10:13.450Z,19.3341667,-155.2015,7.262,2.08,ml,36,78,0.04157,0.11,hv,hv5622613,2020-03-31T20:52:53.750Z,"12 km SSE of Volcano, Hawaii",earthquake,0.38,0.45,0.12,10,reviewed,hv,hv
2006-10-01T02:31:57.590Z,19.3375,-155.1225,6.917,2.08,ml,35,128,,0.11,hv,hv5529055,2020-03-31T19:21:01.650Z,"14 km S of Fern Forest, Hawaii",earthquake,0.43,0.55,0.2,12,reviewed,hv,hv
2006-07-19T02:48:20.270Z,19.2443333,-155.4755,10.393,2.08,ml,36,110,,0.13,hv,hv5509754,2020-03-31T21:49:28.960Z,"4 km N of P?hala, Hawaii",earthquake,0.46,0.62,0.2,10,reviewed,hv,hv
2007-06-19T19:32:00.860Z,19.2906667,-155.208,6.713,2.08,ml,30,146,,0.1,hv,hv5575714,2020-03-31T21:29:34.600Z,"17 km S of Volcano, Hawaii",earthquake,0.41,0.65,0.16,6,reviewed,hv,hv
2007-03-21T00:38:52.730Z,19.291,-155.512,9.002,2.08,ml,25,77,,0.09,hv,hv5559215,2020-03-31T19:54:04.580Z,"10 km NNW of P?hala, Hawaii",earthquake,0.42,1.08,0.12,8,reviewed,hv,hv
2007-02-13T00:21:33.380Z,19.2943333,-155.2076667,9.422,2.08,ml,30,145,,0.12,hv,hv5553574,2020-03-31T20:24:36.870Z,"16 km S of Volcano, Hawaii",earthquake,0.53,0.75,0.23,8,reviewed,hv,hv
2008-04-07T18:30:33.040Z,19.3003333,-154.803,41.732,2.08,ml,31,285,0.1891,0.11,hv,hv5621295,2020-03-31T20:52:16.130Z,"22 km SSE of Leilani Estates, Hawaii",earthquake,2.45,1.43,0.07,4,reviewed,hv,hv
2008-12-06T15:01:58.180Z,19.1766667,-155.6726667,-1.076,2.08,ml,29,82,0.08862,0.15,hv,hv5681829,2020-03-31T21:23:41.640Z,"13 km NNW of Wai‘?hinu, Hawaii",earthquake,0.41,0.51,0.09,7,reviewed,hv,hv
2007-06-06T01:19:25.990Z,19.1803333,-155.474,6.693,2.08,ml,38,83,,0.14,hv,hv5572326,2020-03-31T21:24:39.090Z,"2 km S of P?hala, Hawaii",earthquake,0.4,0.75,0.22,8,reviewed,hv,hv
2007-08-14T04:09:21.570Z,19.2068333,-155.262,32.692,2.08,ml,33,198,,0.11,hv,hv5585851,2020-03-31T19:56:16.120Z,"22 km E of P?hala, Hawaii",earthquake,0.88,1.14,0.05,7,reviewed,hv,hv
2008-07-24T20:29:37.030Z,19.22,-155.5148333,41.556,2.08,ml,35,70,0.03196,0.1,hv,hv5642429,2020-03-31T20:10:10.790Z,"4 km WNW of P?hala, Hawaii",earthquake,0.65,1.24,0.17,9,reviewed,hv,hv
2007-09-01T02:03:48.510Z,19.3095,-155.2205,8.55,2.08,ml,36,132,,0.1,hv,hv5588880,2020-03-31T19:53:31.790Z,"14 km S of Volcano, Hawaii",earthquake,0.38,0.45,0.21,10,reviewed,hv,hv
2007-05-20T01:46:41.050Z,19.3095,-155.047,41.402,2.08,ml,36,210,,0.09,hv,hv5568958,2020-03-31T19:27:32.550Z,"19 km SSE of Fern Forest, Hawaii",earthquake,0.78,0.77,0.16,7,reviewed,hv,hv
2006-11-11T22:33:25.810Z,19.3131667,-155.2178333,7.549,2.08,ml,38,129,,0.12,hv,hv5537933,2020-03-31T19:21:44.360Z,"14 km S of Volcano, Hawaii",earthquake,0.37,0.41,0.1,11,reviewed,hv,hv
2008-11-09T09:58:10.840Z,19.3165,-154.986,38.922,2.08,ml,25,227,0.09939,0.11,hv,hv5674488,2020-03-31T20:05:37.080Z,"18 km SSW of Leilani Estates, Hawaii",earthquake,1.22,1.39,0.08,6,reviewed,hv,hv
2007-06-30T09:30:13.800Z,19.367,-155.1626667,2.703,2.08,ml,28,84,,0.08,hv,hv5577568,2020-03-31T21:30:57.820Z,"11 km SE of Volcano, Hawaii",earthquake,0.28,0.3,0.17,8,reviewed,hv,hv
