time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-05-10T10:40:42.350Z,19.3198333,-155.8926667,8.169,2.3,ml,30,246,,0.15,hv,hv5431549,2020-03-31T21:44:32.100Z,"15 km S of Honaunau-Napoopoo, Hawaii",earthquake,1.02,0.46,0.1,11,reviewed,hv,hv
2004-08-15T16:22:00.340Z,19.3991667,-155.6191667,32.34,2.3,ml,20,82,,0.14,hv,hv5386366,2020-03-31T21:09:17.230Z,"26 km NW of P?hala, Hawaii",earthquake,1.01,1.43,0.15,5,reviewed,hv,hv
2004-12-09T05:55:57.360Z,19.4461667,-155.5756667,46.89,2.3,ml,19,66,,0.12,hv,hv5407805,2020-03-31T16:07:02.810Z,"28 km NNW of P?hala, Hawaii",earthquake,1.61,1.33,0.06,5,reviewed,hv,hv
2004-11-16T20:44:47.660Z,19.501,-155.6123333,50.742,2.3,ml,16,137,,0.11,hv,hv5403536,2020-03-31T21:31:20.100Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.85,1.13,0.16,5,reviewed,hv,hv
2004-09-13T22:04:20.010Z,19.4351667,-155.6486667,46.72,2.3,ml,16,113,,0.15,hv,hv5392790,2020-03-31T21:14:48.860Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.37,1.65,0.09,4,reviewed,hv,hv
2004-12-22T22:44:17.090Z,19.452,-155.604,42.15,2.3,ml,22,79,,0.11,hv,hv5410792,2020-03-31T16:08:24.660Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.88,1.36,0.06,3,reviewed,hv,hv
2004-12-16T11:36:45.510Z,19.4348333,-155.6021667,48.45,2.3,ml,21,79,,0.19,hv,hv5409509,2020-03-31T16:07:34.550Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.52,1.92,0.1,4,reviewed,hv,hv
2004-10-13T12:20:56.080Z,19.4406667,-155.5493333,39.824,2.3,ml,20,66,,0.12,hv,hv5397961,2020-03-31T21:07:16.520Z,"27 km NNW of P?hala, Hawaii",earthquake,1.08,1.55,0.13,5,reviewed,hv,hv
2004-09-18T16:28:26.970Z,19.4735,-155.6175,47.12,2.3,ml,16,120,,0.13,hv,hv5393731,2020-03-31T21:14:35.930Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.36,1.45,0.05,3,reviewed,hv,hv
2004-10-25T00:07:58.930Z,19.4291667,-155.6161667,38,2.3,ml,22,88,,0.14,hv,hv5399986,2020-03-31T21:26:26.000Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.14,2.56,0.21,3,reviewed,hv,hv
2005-10-08T10:09:49.360Z,19.3803333,-155.2395,2.672,2.3,ml,31,47,,0.09,hv,hv5453101,2020-03-31T21:29:10.170Z,"6 km S of Volcano, Hawaii",earthquake,0.3,0.36,0.12,8,reviewed,hv,hv
2003-05-04T21:52:34.170Z,20.2856667,-155.5736667,34.669,2.3,ml,29,267,,0.1,hv,hv5284632,2020-03-31T18:25:23.460Z,"18 km N of Kukuihaele, Hawaii",earthquake,0.94,1.67,0.1,8,reviewed,hv,hv
2005-02-28T23:23:41.750Z,19.3871667,-155.2755,1.999,2.3,ml,29,48,,0.09,hv,hv5422202,2020-03-31T21:25:25.350Z,"7 km SW of Volcano, Hawaii",earthquake,0.22,0.16,0.08,7,reviewed,hv,hv
2004-12-16T14:15:21.590Z,19.4463333,-155.587,34.44,2.3,ml,21,68,,0.12,hv,hv5409524,2020-03-31T16:07:35.740Z,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.27,3.4,0.09,7,reviewed,hv,hv
2004-08-04T07:57:16.640Z,19.221,-155.4163333,35.202,2.3,ml,32,154,,0.1,hv,hv5383750,2020-03-31T21:08:15.950Z,"6 km ENE of P?hala, Hawaii",earthquake,0.67,1.06,0.17,3,reviewed,hv,hv
2004-08-12T04:30:54.820Z,19.4481667,-155.6595,22.539,2.3,md,13,118,,0.11,hv,hv5385734,2020-03-31T21:08:26.180Z,"21 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.12,1.94,,,reviewed,hv,hv
2004-12-22T12:50:10.140Z,19.4553333,-155.6038333,39.27,2.3,ml,23,79,,0.11,hv,hv5410641,2020-03-31T16:08:20.370Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.78,1.51,0.07,5,reviewed,hv,hv
2004-07-16T14:06:27.430Z,19.4948333,-155.8905,39.442,2.3,ml,29,215,,0.07,hv,hv5380189,2020-03-31T21:13:41.550Z,"3 km E of Captain Cook, Hawaii",earthquake,0.8,1.05,0.28,8,reviewed,hv,hv
2003-06-22T03:34:12.340Z,19.4031667,-155.2883333,8.739,2.3,ml,27,47,,0.12,hv,hv6000092,2020-03-31T20:12:09.630Z,"7 km SW of Volcano, Hawaii",earthquake,0.49,0.47,0.2,6,reviewed,hv,hv
2004-06-04T22:34:20.670Z,19.379,-155.2408333,0.806,2.3,ml,19,102,,0.09,hv,hv6000181,2020-03-31T21:10:00.200Z,"7 km S of Volcano, Hawaii",earthquake,0.26,0.21,0.09,5,reviewed,hv,hv
2003-08-19T02:39:43.960Z,18.9406667,-155.4758333,34.398,2.3,ml,26,238,,0.11,hv,hv5307498,2020-03-31T20:14:52.550Z,"17 km SE of Naalehu, Hawaii",earthquake,1,1.63,0.14,7,reviewed,hv,hv
2005-01-24T15:23:30.880Z,18.8965,-155.149,41.523,2.3,ml,26,263,,0.08,hv,hv5415448,2020-03-31T20:54:30.370Z,"48 km SE of P?hala, Hawaii",earthquake,0.91,1.7,0.19,8,reviewed,hv,hv
2004-01-04T23:46:53.540Z,19.3231667,-155.122,7.458,2.3,ml,29,187,,0.08,hv,hv5339263,2020-03-31T21:03:36.570Z,"15 km S of Fern Forest, Hawaii",earthquake,0.5,0.54,0.19,8,reviewed,hv,hv
2005-10-13T22:52:20.640Z,19.1831667,-155.4315,47.043,2.3,ml,22,164,,0.15,hv,hv5454719,2020-03-31T21:30:14.650Z,"5 km ESE of P?hala, Hawaii",other event,1.06,1.63,0.28,6,reviewed,hv,hv
2005-04-01T03:28:00.890Z,18.9761667,-155.4823333,37.774,2.3,ml,28,286,,0.08,hv,hv5426167,2020-03-31T21:28:57.240Z,"14 km SE of Naalehu, Hawaii",earthquake,1.01,1.62,0.13,9,reviewed,hv,hv
2005-07-15T19:51:30.630Z,20.4311667,-155.0685,22.642,2.3,ml,30,306,,0.16,hv,hv5439878,2020-03-31T21:50:19.350Z,"52 km NNE of Laup?hoehoe, Hawaii",earthquake,1.92,5.77,0.08,4,reviewed,hv,hv
2004-07-21T17:16:12.900Z,19.7715,-155.8073333,12.687,2.3,ml,33,166,,0.11,hv,hv5380848,2020-03-31T21:13:47.200Z,"18 km S of Waikoloa, Hawaii",earthquake,0.77,0.79,0.22,8,reviewed,hv,hv
2004-09-02T19:28:10.680Z,19.5293333,-155.671,56.202,2.3,ml,10,171,,0.08,hv,hv5390105,2020-03-31T21:12:11.200Z,"Island of Hawaii, Hawaii",earthquake,2.22,1.12,0.06,4,reviewed,hv,hv
2004-12-19T00:00:18.240Z,19.4408333,-155.5741667,40.58,2.3,ml,17,66,,0.13,hv,hv5409996,2020-03-31T16:07:44.010Z,"28 km NNW of P?hala, Hawaii",earthquake,1.12,1.81,0.13,3,reviewed,hv,hv
2003-12-11T09:37:13.450Z,19.3948333,-155.2916667,10.289,2.3,ml,18,58,,0.1,hv,hv5334297,2020-03-31T21:02:15.210Z,"8 km SW of Volcano, Hawaii",earthquake,0.59,0.41,0.17,3,reviewed,hv,hv
2003-04-17T22:33:22.250Z,19.3886667,-155.2773333,1.819,2.3,ml,24,57,,0.11,hv,hv5281696,2020-03-31T20:51:08.080Z,"7 km SW of Volcano, Hawaii",earthquake,0.35,0.2,0.12,4,reviewed,hv,hv
2004-12-22T19:58:53.800Z,19.4498333,-155.5883333,41.57,2.3,ml,20,60,,0.11,hv,hv5410745,2020-03-31T16:08:23.920Z,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.2,1.75,0.09,5,reviewed,hv,hv
2003-11-02T09:11:39.550Z,19.4646667,-154.869,0.6,2.3,ml,28,274,,0.12,hv,hv5326418,2020-03-31T18:30:16.740Z,"5 km E of Leilani Estates, Hawaii",earthquake,1.37,0.71,0.22,9,reviewed,hv,hv
2004-12-23T17:51:49.880Z,19.4456667,-155.5843333,41.46,2.3,ml,25,66,,0.1,hv,hv5410982,2020-03-31T16:08:30.290Z,"29 km NNW of P?hala, Hawaii",earthquake,0.78,1.16,0.1,6,reviewed,hv,hv
2003-06-26T06:31:28.640Z,20.2003333,-155.5126667,0.849,2.3,ml,31,294,,0.15,hv,hv5295803,2020-03-31T20:12:21.520Z,"10 km NE of Kukuihaele, Hawaii",earthquake,2.63,0.58,0.14,7,reviewed,hv,hv
2003-06-18T04:30:16.810Z,19.0526667,-155.4223333,40.188,2.3,ml,30,204,,0.08,hv,hv5293908,2020-03-31T20:12:01.250Z,"16 km E of Naalehu, Hawaii",earthquake,1.02,1.35,0.28,7,reviewed,hv,hv
2003-12-24T13:14:29.210Z,19.187,-155.489,32.523,2.3,md,30,79,,0.07,hv,hv6000161,2020-03-31T21:02:41.100Z,"2 km SSW of P?hala, Hawaii",earthquake,0.53,1.05,,,reviewed,hv,hv
2004-09-16T05:59:05.600Z,19.476,-155.65,51.112,2.3,ml,15,125,,0.14,hv,hv5393312,2020-03-31T21:14:25.830Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.7,1.08,0.11,4,reviewed,hv,hv
2004-12-19T09:05:09.810Z,19.4475,-155.607,42.26,2.3,ml,17,81,,0.13,hv,hv5410085,2020-03-31T16:08:07.120Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.05,1.81,0.12,5,reviewed,hv,hv
2004-10-13T13:21:07.420Z,19.4865,-155.5846667,43.374,2.3,ml,17,135,,0.09,hv,hv5397969,2020-03-31T21:07:16.800Z,"Island of Hawaii, Hawaii",earthquake,1.02,1.27,0.05,5,reviewed,hv,hv
2004-08-31T12:09:39.270Z,19.4528333,-155.5756667,35.34,2.29,ml,21,61,,0.1,hv,hv5389514,2020-03-31T21:12:02.280Z,"29 km NNW of P?hala, Hawaii",earthquake,0.93,1.38,0.09,4,reviewed,hv,hv
2004-01-22T06:44:30.330Z,18.7873333,-155.2341667,8.395,2.29,ml,27,275,,0.11,hv,hv5345001,2020-03-31T21:03:56.110Z,"47 km SE of Naalehu, Hawaii",earthquake,1.1,0.95,0.17,5,reviewed,hv,hv
2004-07-26T01:58:54.700Z,19.4556667,-155.5903333,41.89,2.29,ml,17,60,,0.1,hv,hv5381608,2020-03-31T21:13:55.950Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.05,1.17,0.16,6,reviewed,hv,hv
2004-12-22T17:33:13.380Z,19.4495,-155.6056667,37.38,2.29,ml,20,80,,0.09,hv,hv5410690,2020-03-31T16:08:22.310Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.77,1.4,,3,reviewed,hv,hv
2004-07-04T07:07:35.710Z,19.338,-155.1396667,7.688,2.29,ml,29,172,,0.09,hv,hv5378472,2020-03-31T21:11:01.990Z,"14 km S of Fern Forest, Hawaii",earthquake,0.48,0.56,0.2,9,reviewed,hv,hv
2005-10-03T13:11:58.240Z,19.1253333,-155.4476667,39.463,2.29,ml,28,183,,0.13,hv,hv5452027,2020-03-31T21:29:03.380Z,"9 km SSE of P?hala, Hawaii",other event,0.89,1.34,0.19,11,reviewed,hv,hv
2003-07-16T01:27:34.630Z,18.862,-155.2245,43.115,2.29,ml,29,263,,0.09,hv,hv5299904,2020-03-31T18:27:22.010Z,"43 km ESE of Naalehu, Hawaii",earthquake,1.13,1.82,0.16,6,reviewed,hv,hv
2005-07-26T08:58:15.720Z,19.346,-155.3383333,29.6,2.29,ml,37,63,,0.11,hv,hv5441106,2020-03-31T21:52:51.740Z,"15 km SW of Volcano, Hawaii",earthquake,0.56,0.79,0.18,11,reviewed,hv,hv
2004-02-23T08:47:48.160Z,19.069,-156.2428333,34.843,2.29,ml,33,283,,0.1,hv,hv5355223,2020-03-31T21:05:17.110Z,"50 km W of Hawaiian Ocean View, Hawaii",earthquake,1.05,2.21,0.07,4,reviewed,hv,hv
2004-11-21T18:26:45.960Z,19.465,-155.5395,34.196,2.29,ml,23,92,,0.11,hv,hv5404332,2020-03-31T21:32:19.850Z,"29 km NNW of P?hala, Hawaii",earthquake,1.09,3.64,0.11,6,reviewed,hv,hv
2004-03-04T13:44:53.830Z,19.4143333,-155.2643333,0.512,2.29,ml,17,105,,0.1,hv,hv5357695,2020-03-31T21:06:03.990Z,"4 km SW of Volcano, Hawaii",earthquake,0.23,0.27,0.14,4,reviewed,hv,hv
2003-09-22T22:13:50.430Z,19.8675,-156.097,39.387,2.29,ml,31,254,,0.08,hv,hv5316885,2020-03-31T20:03:56.510Z,"19 km NW of Kalaoa, Hawaii",earthquake,1.1,1.45,0.18,8,reviewed,hv,hv
2003-06-19T14:01:42.160Z,19.4143333,-155.2848333,12.125,2.29,ml,23,82,,0.13,hv,hv5294213,2020-03-31T20:12:03.640Z,"6 km WSW of Volcano, Hawaii",earthquake,0.69,0.55,0.17,5,reviewed,hv,hv
2005-06-13T01:06:18.870Z,19.2103333,-155.3441667,44.399,2.29,ml,37,175,,0.09,hv,hv5435814,2020-03-31T19:54:32.690Z,"14 km E of P?hala, Hawaii",earthquake,0.82,0.85,0.2,13,reviewed,hv,hv
2004-03-19T21:35:13.810Z,19.4783333,-154.881,3.18,2.29,ml,27,267,,0.11,hv,hv5359686,2020-03-31T21:08:33.300Z,"3 km ENE of Leilani Estates, Hawaii",earthquake,0.77,1.35,0.13,6,reviewed,hv,hv
2005-06-04T20:22:58.670Z,19.474,-155.5966667,32.654,2.29,ml,19,79,,0.13,hv,hv5434921,2020-03-31T19:54:19.440Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.92,1.27,0.13,7,reviewed,hv,hv
2004-01-16T17:48:56.670Z,19.4756667,-155.4398333,5.599,2.29,ml,30,62,,0.11,hv,hv5343175,2020-03-31T21:03:49.220Z,"21 km W of Volcano, Hawaii",earthquake,0.32,0.76,0.19,7,reviewed,hv,hv
2003-04-07T09:41:48.680Z,19.4276667,-155.3143333,6.165,2.29,ml,31,48,,0.12,hv,hv5279534,2020-03-31T20:49:48.130Z,"Island of Hawaii, Hawaii",earthquake,0.38,0.55,0.33,4,reviewed,hv,hv
2005-02-23T21:30:28.990Z,19.3548333,-155.4998333,8.523,2.29,ml,31,62,,0.1,hv,hv5421463,2020-03-31T21:25:15.020Z,"16 km N of P?hala, Hawaii",earthquake,0.36,0.85,0.14,9,reviewed,hv,hv
2005-07-19T14:19:01.310Z,20.4501667,-155.1383333,16.437,2.29,ml,31,307,,0.15,hv,hv5440345,2020-03-31T21:51:38.730Z,"51 km NNE of Pa‘auilo, Hawaii",earthquake,1.1,17.1,0.16,7,reviewed,hv,hv
2004-12-16T16:28:05.240Z,19.4641667,-155.6083333,43.12,2.29,ml,19,99,,0.08,hv,hv5409536,2020-03-31T16:07:36.810Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.06,1.38,0.13,5,reviewed,hv,hv
2003-06-18T16:45:46.230Z,19.422,-155.271,9.529,2.29,ml,22,88,,0.14,hv,hv5294015,2020-03-31T20:12:02.580Z,"4 km WSW of Volcano, Hawaii",earthquake,0.59,0.69,0.12,3,reviewed,hv,hv
2005-03-05T12:52:12.650Z,19.8235,-155.8016667,12.677,2.29,ml,30,170,,0.1,hv,hv5422888,2020-03-31T21:26:34.770Z,"12 km S of Waikoloa, Hawaii",earthquake,1.19,0.63,0.24,5,reviewed,hv,hv
2004-12-22T10:48:18.330Z,19.4385,-155.62,37.81,2.29,ml,18,90,,0.12,hv,hv5410628,2020-03-31T16:08:19.350Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.97,1.54,0.08,5,reviewed,hv,hv
2005-09-27T20:18:44.000Z,19.3843333,-155.245,1.792,2.29,ml,29,50,,0.07,hv,hv5450809,2020-03-31T21:46:27.960Z,"6 km S of Volcano, Hawaii",earthquake,0.24,0.25,0.19,8,reviewed,hv,hv
2004-11-02T15:19:28.570Z,19.533,-155.6098333,52.227,2.29,ml,12,222,,0.14,hv,hv5401322,2020-03-31T21:27:46.290Z,"28 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,2.22,1.53,0.11,4,reviewed,hv,hv
2004-11-16T23:31:28.250Z,19.5528333,-155.6056667,42.622,2.29,ml,11,230,,0.13,hv,hv5403564,2020-03-31T21:31:20.540Z,"29 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,1.78,1.62,0.21,3,reviewed,hv,hv
2004-10-17T02:13:41.710Z,19.4778333,-155.5821667,39.034,2.29,ml,20,91,,0.13,hv,hv5398743,2020-03-31T21:24:51.240Z,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.05,1.34,0.05,5,reviewed,hv,hv
2004-08-17T16:42:51.220Z,19.4676667,-155.6036667,52.12,2.29,ml,16,94,,0.12,hv,hv5386805,2020-03-31T21:09:22.740Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.54,1.14,0.17,4,reviewed,hv,hv
2004-03-23T12:58:15.620Z,19.2723333,-155.3463333,31.703,2.29,ml,32,139,,0.1,hv,hv5360224,2020-03-31T21:08:37.070Z,"15 km ENE of P?hala, Hawaii",earthquake,0.6,0.95,0.14,7,reviewed,hv,hv
2004-03-29T22:14:03.080Z,19.5006667,-155.4546667,-0.035,2.29,ml,31,49,,0.11,hv,hv5361310,2020-03-31T21:08:51.530Z,"24 km WNW of Volcano, Hawaii",earthquake,0.29,0.69,0.25,5,reviewed,hv,hv
2005-01-27T18:28:34.860Z,19.4158333,-155.6211667,-1.028,2.29,ml,19,156,,0.12,hv,hv5416514,2020-03-31T20:55:14.720Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.47,0.73,0.04,6,reviewed,hv,hv
2003-04-26T18:26:05.910Z,19.3873333,-155.7935,9.999,2.29,ml,29,190,,0.08,hv,hv5283114,2020-03-31T20:51:17.970Z,"10 km SE of Honaunau-Napoopoo, Hawaii",earthquake,0.83,0.33,0.29,6,reviewed,hv,hv
2003-11-09T16:56:37.020Z,19.409,-155.275,12.369,2.29,ml,24,91,,0.11,hv,hv5328256,2020-03-31T18:27:26.390Z,"5 km SW of Volcano, Hawaii",earthquake,0.59,0.51,0.08,4,reviewed,hv,hv
2005-11-18T16:13:48.710Z,20.2238333,-155.9325,13.358,2.29,ml,30,309,,0.09,hv,hv5466124,2020-03-31T19:17:07.180Z,"10 km W of H?w?, Hawaii",earthquake,2.68,14.3,0.15,9,reviewed,hv,hv
2004-11-22T14:23:35.560Z,19.4115,-155.2838333,11.441,2.28,ml,28,41,,0.12,hv,hv5404435,2020-03-31T21:32:22.410Z,"6 km WSW of Volcano, Hawaii",earthquake,0.4,0.37,0.28,8,reviewed,hv,hv
2004-01-26T17:26:59.000Z,18.709,-155.0751667,14.555,2.28,ml,18,300,,0.13,hv,hv5346498,2020-03-31T21:04:04.160Z,"66 km SE of Naalehu, Hawaii",earthquake,5.28,8.47,0.04,4,reviewed,hv,hv
2004-09-26T16:35:37.750Z,19.4861667,-154.8783333,-0.177,2.28,ml,24,263,,0.14,hv,hv5395004,2020-03-31T21:06:23.260Z,"4 km ESE of Nanawale Estates, Hawaii",earthquake,1.33,0.31,0.43,2,reviewed,hv,hv
2003-12-26T02:40:25.400Z,19.3321667,-155.1768333,7.13,2.28,ml,34,156,,0.11,hv,hv5336612,2020-03-31T21:03:25.000Z,"13 km SSE of Volcano, Hawaii",earthquake,0.42,0.51,0.27,6,reviewed,hv,hv
2004-10-10T12:14:10.110Z,19.4273333,-155.5435,29.234,2.28,ml,18,72,,0.08,hv,hv5397409,2020-03-31T21:08:02.440Z,"25 km NNW of P?hala, Hawaii",earthquake,0.97,3.58,0.05,4,reviewed,hv,hv
2003-06-11T12:36:05.360Z,19.4021667,-155.2678333,10.889,2.28,ml,20,93,,0.12,hv,hv5292494,2020-03-31T20:10:04.360Z,"5 km SW of Volcano, Hawaii",earthquake,0.55,0.44,0.18,3,reviewed,hv,hv
2004-10-11T23:57:10.260Z,19.1676667,-155.5228333,30.698,2.28,ml,33,149,,0.09,hv,hv5397662,2020-03-31T21:08:06.700Z,"6 km SW of P?hala, Hawaii",earthquake,0.54,1.13,0.22,9,reviewed,hv,hv
2004-08-28T12:29:46.280Z,19.4701667,-155.6246667,55.27,2.28,ml,15,106,,0.12,hv,hv5388836,2020-03-31T21:11:15.600Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.89,1.58,0.04,3,reviewed,hv,hv
2004-10-26T10:06:36.650Z,19.465,-155.58,48.414,2.28,ml,15,66,,0.11,hv,hv5400216,2020-03-31T21:26:31.750Z,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.44,1.49,0.18,5,reviewed,hv,hv
2004-11-10T15:49:33.300Z,19.4516667,-155.5993333,45.2,2.28,ml,20,73,,0.11,hv,hv5402441,2020-03-31T21:28:53.940Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.02,1.39,0.14,6,reviewed,hv,hv
2003-08-13T11:46:35.630Z,19.2946667,-155.2636667,8.666,2.28,ml,34,121,,0.12,hv,hv5306236,2020-03-31T20:14:44.890Z,"16 km S of Volcano, Hawaii",earthquake,0.39,0.4,0.14,9,reviewed,hv,hv
2005-07-03T23:23:58.590Z,19.447,-155.5013333,7.45,2.28,ml,35,48,,0.09,hv,hv5438323,2020-03-31T21:48:45.890Z,"27 km N of P?hala, Hawaii",earthquake,0.33,0.49,0.21,11,reviewed,hv,hv
2005-12-07T09:09:46.450Z,18.8671667,-155.2196667,10.86,2.28,ml,34,260,,0.11,hv,hv5469881,2020-03-31T21:34:45.210Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.97,0.65,0.12,9,reviewed,hv,hv
2005-10-06T03:02:04.860Z,19.3223333,-155.1435,7.343,2.28,ml,36,100,,0.08,hv,hv5452568,2020-03-31T21:29:06.780Z,"15 km S of Fern Forest, Hawaii",earthquake,0.38,0.53,0.12,12,reviewed,hv,hv
2003-09-24T22:20:54.620Z,19.3378333,-155.1916667,7.66,2.28,ml,36,78,,0.11,hv,hv5317314,2020-03-31T20:05:00.740Z,"Island of Hawaii, Hawaii",earthquake,0.36,0.37,0.17,9,reviewed,hv,hv
2004-01-22T12:32:33.330Z,18.88,-155.2345,8.495,2.28,ml,17,260,,0.13,hv,hv5345073,2020-03-31T21:03:57.420Z,"41 km ESE of Naalehu, Hawaii",earthquake,1.57,1.06,0.24,4,reviewed,hv,hv
2004-11-18T00:40:25.760Z,19.406,-155.2611667,-0.411,2.28,ml,22,100,,0.12,hv,hv5403772,2020-03-31T21:31:26.200Z,"4 km SW of Volcano, Hawaii",earthquake,0.19,0.3,0.18,4,reviewed,hv,hv
2003-03-01T11:52:29.720Z,19.4183333,-155.2661667,1.164,2.28,ml,14,123,,0.1,hv,hv5274614,2020-03-31T20:49:00.260Z,"4 km SW of Volcano, Hawaii",earthquake,0.33,0.29,0.13,5,reviewed,hv,hv
2004-09-15T17:16:00.350Z,19.4251667,-155.5751667,44.27,2.28,ml,13,89,,0.21,hv,hv5393191,2020-03-31T21:14:22.720Z,"26 km NNW of P?hala, Hawaii",earthquake,1.44,1.88,0.05,3,reviewed,hv,hv
2003-04-05T09:05:49.090Z,19.3348333,-155.194,7.8,2.28,ml,31,141,,0.1,hv,hv5279167,2020-03-31T20:49:45.100Z,"12 km SSE of Volcano, Hawaii",earthquake,0.46,0.38,0.06,8,reviewed,hv,hv
2003-08-23T12:18:24.180Z,19.3375,-155.1376667,8.208,2.28,ml,33,174,,0.1,hv,hv5308675,2020-03-31T20:15:53.350Z,"14 km S of Fern Forest, Hawaii",earthquake,0.58,0.41,0.17,10,reviewed,hv,hv
2004-09-15T19:11:29.070Z,19.4368333,-155.5708333,39.986,2.28,ml,16,78,,0.11,hv,hv5393211,2020-03-31T21:14:23.300Z,"27 km NNW of P?hala, Hawaii",earthquake,1.07,1.66,0.04,3,reviewed,hv,hv
2004-12-18T10:50:10.500Z,19.4218333,-155.5746667,36.5,2.28,ml,22,46,,0.12,hv,hv5409885,2020-03-31T16:07:41.510Z,"26 km NNW of P?hala, Hawaii",earthquake,0.74,1.68,0.07,5,reviewed,hv,hv
2004-12-24T18:33:10.620Z,19.4788333,-155.603,47.05,2.28,ml,17,120,,0.12,hv,hv5411212,2020-03-31T16:08:36.020Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.71,1.25,0.06,3,reviewed,hv,hv
2004-11-10T08:10:48.720Z,19.4186667,-155.5883333,44.46,2.28,ml,17,75,,0.13,hv,hv5402389,2020-03-31T21:28:50.950Z,"26 km NNW of P?hala, Hawaii",earthquake,1.04,1.44,0.17,6,reviewed,hv,hv
2005-07-16T02:37:56.000Z,19.4195,-155.575,34.83,2.28,ml,19,76,,0.1,hv,hv5439918,2020-03-31T21:51:25.740Z,"26 km NNW of P?hala, Hawaii",earthquake,0.94,1.34,0.12,5,reviewed,hv,hv
2005-10-26T07:18:01.150Z,20.9536667,-156.1421667,29.247,2.28,ml,16,337,,0.14,hv,hv5458731,2020-03-31T21:31:38.350Z,"11 km N of Wailua, Hawaii",earthquake,3.36,6.41,0.41,3,reviewed,hv,hv
2003-01-03T19:23:43.130Z,19.5946667,-156.4706667,25.575,2.28,ml,24,306,,0.1,hv,hv5267050,2020-03-31T20:47:55.240Z,"49 km W of Kailua-Kona, Hawaii",earthquake,1.77,4.26,0.2,5,reviewed,hv,hv
2004-10-17T01:27:44.780Z,19.5043333,-155.6171667,43.392,2.28,ml,17,141,,0.15,hv,hv5398738,2020-03-31T21:24:51.080Z,"26 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,1.49,1.48,0.15,6,reviewed,hv,hv
2004-08-05T06:37:15.450Z,18.9061667,-155.2038333,41.199,2.28,ml,30,254,,0.08,hv,hv5383972,2020-03-31T21:08:17.730Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.82,1.54,0.32,6,reviewed,hv,hv
2004-11-14T20:24:33.660Z,19.4578333,-155.5711667,36.834,2.28,ml,19,64,,0.14,hv,hv5403273,2020-03-31T21:30:08.620Z,"29 km NNW of P?hala, Hawaii",earthquake,1.21,1.67,0.09,6,reviewed,hv,hv
2004-12-25T07:06:43.620Z,19.455,-155.5925,40.03,2.28,ml,17,64,,0.08,hv,hv5411302,2020-03-31T16:08:39.370Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.92,1.51,0.03,3,reviewed,hv,hv
2004-10-11T12:04:07.180Z,19.4565,-155.593,44.07,2.28,ml,19,109,,0.11,hv,hv5397563,2020-03-31T21:08:04.290Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.07,1.49,0.03,5,reviewed,hv,hv
2004-12-04T15:57:53.340Z,19.4603333,-155.5643333,41.124,2.28,ml,23,59,,0.12,hv,hv5407201,2020-03-31T16:06:57.280Z,"29 km NNW of P?hala, Hawaii",earthquake,0.85,0.91,0.11,5,reviewed,hv,hv
2004-10-13T01:03:41.050Z,19.4138333,-155.6335,35.22,2.28,ml,18,101,,0.09,hv,hv5397878,2020-03-31T21:07:13.530Z,"24 km E of Honaunau-Napoopoo, Hawaii",earthquake,1.02,1.69,0.06,3,reviewed,hv,hv
